aa	0.0000282994070885
ab	0.0022978641720814
ac	0.0044777219955134
ad	0.0036795641822093
ae	0.0001239651972286
af	0.0007420729463877
ag	0.0020472490648101
ah	0.0001364329491555
ai	0.0031644775181538
aj	0.0001175263033145
ak	0.0010469932031919
al	0.0108744952887545
am	0.0028486596900531
an	0.0198515107938655
ao	0.0000462616737124
ap	0.0020284590818528
aq	0.0000224438116339
ar	0.0107489847429423
as	0.0087109507259347
at	0.0148673230099991
au	0.0011903277430684
av	0.0020493264706207
aw	0.0005991626391450
ax	0.0001883937857904
ay	0.0021736083500364
az	0.0001186912922399
ba	0.0014620446497567
bb	0.0001093310462273
bc	0.0000188952008557
bd	0.0000247409596732
be	0.0057628371616522
bf	0.0000014571586075
bg	0.0000025546511655
bh	0.0000105679067063
bi	0.0010659711855757
bj	0.0002322451557366
bk	0.0000009361016317
bl	0.0023340017134195
bm	0.0000312905207188
bn	0.0000209465191503
bo	0.0019541053077514
bp	0.0000054713101497
bq	0.0000001228891601
br	0.0011155985184063
bs	0.0004583240412873
bt	0.0001710392216075
bu	0.0018494419387162
bv	0.0000384390171997
bw	0.0000029506609217
bx	0.0000002761401061
by	0.0017646842952504
bz	0.0000003572675357
ca	0.0053816409828595
cb	0.0000062957651002
cc	0.0008313828514740
cd	0.0000223097275184
ce	0.0065141736322052
cf	0.0000140812263858
cg	0.0000088576806093
ch	0.0059776597769939
ci	0.0028148480328140
cj	0.0000010504972232
ck	0.0011762612425566
cl	0.0014901135115519
cm	0.0000266503046112
cn	0.0000086001916693
co	0.0079385972451797
cp	0.0000131460479141
cq	0.0000547453911729
cr	0.0014945583064236
cs	0.0002282296699923
ct	0.0046097175698333
cu	0.0016261397695323
cv	0.0000020815988651
cw	0.0000013864150433
cx	0.0000003109364647
cy	0.0004171861457500
cz	0.0000073064412505
da	0.0015106736394718
db	0.0000277303518211
dc	0.0000251909822699
dd	0.0004275145422614
de	0.0076481839057257
df	0.0000277861205453
dg	0.0003100328772623
dh	0.0000543839596642
di	0.0049296640450796
dj	0.0000478187439101
dk	0.0000033670787915
dl	0.0003234026650461
dm	0.0001817673698118
dn	0.0000756940332720
do	0.0018823497105865
dp	0.0000173267658240
dq	0.0000070674761563
dr	0.0008544990498779
ds	0.0012626067496179
dt	0.0000289567711405
du	0.0014846077100445
dv	0.0001905269702554
dw	0.0000816240791168
dx	0.0000004597276577
dy	0.0005042273930826
dz	0.0000007804848001
ea	0.0068816528987350
eb	0.0002707357514432
ec	0.0047728271863263
ed	0.0116812336513087
ee	0.0037760540847057
ef	0.0016273211504884
eg	0.0011953613384759
eh	0.0002632371659443
ei	0.0018335165422056
ej	0.0000454645078400
ek	0.0001647180222608
el	0.0053030155892002
em	0.0037366363827690
en	0.0145424845647879
eo	0.0007250045774136
ep	0.0017157373895128
eq	0.0005725195733425
er	0.0204826481270149
es	0.0133939375075806
et	0.0041260824184390
eu	0.0003115273474227
ev	0.0025478371547114
ew	0.0011680577993844
ex	0.0021404459030376
ey	0.0014374572644724
ez	0.0000452324283207
fa	0.0016399978536376
fb	0.0000027417611240
fc	0.0000057646572775
